dataset,comparison,LPIPS
coco_val2017,repaint,0.742251
coco_val2017,repaint,0.164081
coco_val2017,repaint,0.228118
coco_val2017,repaint,0.251514
coco_val2017,repaint,0.238345
coco_val2017,repaint,0.410960
coco_val2017,repaint,0.738917
coco_val2017,repaint,0.638117
coco_val2017,repaint,0.642315
coco_val2017,repaint,0.216566
coco_val2017,repaint,0.272334
coco_val2017,repaint,0.454935
coco_val2017,repaint,0.502495
coco_val2017,repaint,0.479154
coco_val2017,repaint,0.631402
coco_val2017,repaint,0.750330
coco_val2017,repaint,0.364547
coco_val2017,repaint,0.265542
coco_val2017,repaint,0.573659
coco_val2017,repaint,0.396797
coco_val2017,repaint,0.221422
coco_val2017,repaint,0.817934
coco_val2017,repaint,0.512995
coco_val2017,repaint,0.161049
coco_val2017,repaint,0.647426
coco_val2017,repaint,0.283248
coco_val2017,repaint,0.349558
coco_val2017,repaint,0.592782
coco_val2017,repaint,0.208368
coco_val2017,repaint,0.649182
coco_val2017,repaint,0.422961
coco_val2017,repaint,0.588693
coco_val2017,repaint,0.796215
coco_val2017,repaint,0.628403
coco_val2017,repaint,0.365966
coco_val2017,repaint,0.441489
coco_val2017,repaint,0.608146
coco_val2017,repaint,0.720038
coco_val2017,repaint,0.782823
coco_val2017,repaint,0.478979
coco_val2017,repaint,0.778485
coco_val2017,repaint,0.560766
coco_val2017,repaint,0.606424
coco_val2017,repaint,0.604723
coco_val2017,repaint,0.280801
coco_val2017,repaint,0.533202
coco_val2017,repaint,0.737785
coco_val2017,repaint,0.261914
coco_val2017,repaint,0.247856
coco_val2017,repaint,0.561279
coco_val2017,repaint,0.334001
coco_val2017,repaint,0.206865
coco_val2017,repaint,0.508454
coco_val2017,repaint,0.550903
coco_val2017,repaint,0.649352
coco_val2017,repaint,0.551280
coco_val2017,repaint,0.439315
coco_val2017,repaint,0.647694
coco_val2017,repaint,0.487757
coco_val2017,repaint,0.302829
coco_val2017,repaint,0.464557
coco_val2017,repaint,0.485823
coco_val2017,repaint,0.504626
coco_val2017,repaint,0.689632
coco_val2017,repaint,0.717758
coco_val2017,repaint,0.532851
coco_val2017,repaint,0.477747
coco_val2017,repaint,0.812598
coco_val2017,repaint,0.672397
coco_val2017,repaint,0.547749
coco_val2017,repaint,0.249540
coco_val2017,repaint,0.453699
coco_val2017,repaint,0.607916
coco_val2017,repaint,0.932815
coco_val2017,repaint,0.431815
coco_val2017,repaint,0.626803
coco_val2017,repaint,0.245481
coco_val2017,repaint,0.739665
coco_val2017,repaint,0.598676
coco_val2017,repaint,0.288514
coco_val2017,repaint,0.517137
coco_val2017,repaint,0.516987
coco_val2017,repaint,0.517227
coco_val2017,repaint,0.766297
coco_val2017,repaint,0.499627
coco_val2017,repaint,0.661743
coco_val2017,repaint,0.697506
coco_val2017,repaint,0.224587
coco_val2017,repaint,0.302174
coco_val2017,repaint,0.661000
coco_val2017,repaint,0.461980
coco_val2017,repaint,0.717098
coco_val2017,repaint,0.386349
coco_val2017,repaint,0.479380
coco_val2017,repaint,0.455360
coco_val2017,repaint,0.448318
coco_val2017,repaint,0.264615
coco_val2017,repaint,0.138021
coco_val2017,repaint,0.491818
coco_val2017,repaint,0.672211
coco_val2017,repaint,0.525421
coco_val2017,repaint,0.731922
coco_val2017,repaint,0.498949
coco_val2017,repaint,0.739889
coco_val2017,repaint,0.206218
coco_val2017,repaint,0.263821
coco_val2017,repaint,0.433449
coco_val2017,repaint,0.451261
coco_val2017,repaint,0.281853
coco_val2017,repaint,0.792556
coco_val2017,repaint,0.630336
coco_val2017,repaint,0.172525
coco_val2017,repaint,0.168055
coco_val2017,repaint,0.279950
coco_val2017,repaint,0.535381
coco_val2017,repaint,0.337313
coco_val2017,repaint,0.530221
coco_val2017,repaint,0.694695
coco_val2017,repaint,0.466764
coco_val2017,repaint,0.511054
coco_val2017,repaint,0.603380
coco_val2017,repaint,0.789560
coco_val2017,repaint,0.256893
coco_val2017,repaint,0.752004
coco_val2017,repaint,0.666938
coco_val2017,repaint,0.783468
coco_val2017,repaint,0.531978
coco_val2017,repaint,0.675074
coco_val2017,repaint,0.395995
coco_val2017,repaint,0.453358
coco_val2017,repaint,0.466652
coco_val2017,repaint,0.146108
coco_val2017,repaint,0.621701
coco_val2017,repaint,0.278149
coco_val2017,repaint,0.337358
coco_val2017,repaint,0.708182
coco_val2017,repaint,0.540738
coco_val2017,repaint,0.707205
coco_val2017,repaint,0.717454
coco_val2017,repaint,0.653531
coco_val2017,repaint,0.313538
coco_val2017,repaint,0.649871
coco_val2017,repaint,0.302423
coco_val2017,repaint,0.557882
coco_val2017,repaint,0.552023
coco_val2017,repaint,0.739744
coco_val2017,repaint,0.271887
coco_val2017,repaint,0.489212
coco_val2017,repaint,0.264262
coco_val2017,repaint,0.429505
coco_val2017,repaint,0.575807
coco_val2017,repaint,0.820637
coco_val2017,repaint,0.259910
coco_val2017,repaint,0.287764
coco_val2017,repaint,0.669859
coco_val2017,repaint,0.527677
coco_val2017,repaint,0.377505
coco_val2017,repaint,0.222973
coco_val2017,repaint,0.555275
coco_val2017,repaint,0.640673
coco_val2017,repaint,0.181125
coco_val2017,repaint,0.150675
coco_val2017,repaint,0.291399
coco_val2017,repaint,0.509439
coco_val2017,repaint,0.746595
coco_val2017,repaint,0.804884
coco_val2017,repaint,0.643566
coco_val2017,repaint,0.476342
coco_val2017,repaint,0.524679
coco_val2017,repaint,0.708671
coco_val2017,repaint,0.587722
coco_val2017,repaint,0.674710
coco_val2017,repaint,0.537044
coco_val2017,repaint,0.451791
coco_val2017,repaint,0.653933
coco_val2017,repaint,0.260117
coco_val2017,repaint,0.698313
coco_val2017,repaint,0.275405
coco_val2017,repaint,0.261184
coco_val2017,repaint,0.411677
coco_val2017,repaint,0.685643
coco_val2017,repaint,0.536429
coco_val2017,repaint,0.740815
coco_val2017,repaint,0.668486
coco_val2017,repaint,0.410714
coco_val2017,repaint,0.371438
coco_val2017,repaint,0.599300
coco_val2017,repaint,0.667218
coco_val2017,repaint,0.484065
coco_val2017,repaint,0.353742
coco_val2017,repaint,0.711592
coco_val2017,repaint,0.437985
coco_val2017,repaint,0.674382
coco_val2017,repaint,0.605641
coco_val2017,repaint,0.591899
coco_val2017,repaint,0.382591
coco_val2017,repaint,0.692572
coco_val2017,repaint,0.620054
coco_val2017,repaint,0.284482
coco_val2017,repaint,0.157541
coco_val2017,repaint,0.562710
coco_val2017,repaint,0.508535
coco_val2017,repaint,0.731383
coco_val2017,repaint,0.328222
coco_val2017,repaint,0.405406
coco_val2017,repaint,0.155191
coco_val2017,repaint,0.309946
coco_val2017,repaint,0.757039
coco_val2017,repaint,0.875452
coco_val2017,repaint,0.698297
coco_val2017,repaint,0.672541
coco_val2017,repaint,0.593189
coco_val2017,repaint,0.879226
coco_val2017,repaint,0.544175
coco_val2017,repaint,0.723711
coco_val2017,repaint,0.297797
coco_val2017,repaint,0.215156
coco_val2017,repaint,0.182913
coco_val2017,repaint,0.186044
coco_val2017,repaint,0.331696
coco_val2017,repaint,0.938230
coco_val2017,repaint,0.198043
coco_val2017,repaint,0.747775
coco_val2017,repaint,0.554218
coco_val2017,repaint,0.503286
coco_val2017,repaint,0.381711
coco_val2017,repaint,0.835012
coco_val2017,repaint,0.517345
coco_val2017,repaint,0.497792
coco_val2017,repaint,0.736730
coco_val2017,repaint,0.656775
coco_val2017,repaint,0.293522
coco_val2017,repaint,0.435410
coco_val2017,repaint,0.778254
coco_val2017,repaint,0.345883
coco_val2017,repaint,0.694884
coco_val2017,repaint,0.747144
coco_val2017,repaint,0.166634
coco_val2017,repaint,0.439184
coco_val2017,repaint,0.151832
coco_val2017,repaint,0.498267
coco_val2017,repaint,0.167074
coco_val2017,repaint,0.675411
coco_val2017,repaint,0.413707
coco_val2017,repaint,0.750554
coco_val2017,repaint,0.673554
coco_val2017,repaint,0.696070
coco_val2017,repaint,0.668882
coco_val2017,repaint,0.719553
coco_val2017,repaint,0.595854
coco_val2017,repaint,0.792426
coco_val2017,repaint,0.673356
coco_val2017,repaint,0.694704
coco_val2017,repaint,0.739971
coco_val2017,repaint,0.513661
coco_val2017,repaint,0.639189
coco_val2017,repaint,0.716259
coco_val2017,repaint,0.705984
coco_val2017,repaint,0.687742
coco_val2017,repaint,0.519392
coco_val2017,repaint,0.203010
coco_val2017,repaint,0.495206
coco_val2017,repaint,0.457744
coco_val2017,repaint,0.555360
coco_val2017,repaint,0.880756
coco_val2017,repaint,0.457023
coco_val2017,repaint,0.454056
coco_val2017,repaint,0.664834
coco_val2017,repaint,0.500683
coco_val2017,repaint,0.665991
coco_val2017,repaint,0.499407
coco_val2017,repaint,0.609728
coco_val2017,repaint,0.275628
coco_val2017,repaint,0.577636
coco_val2017,repaint,0.259427
coco_val2017,repaint,0.579846
coco_val2017,repaint,0.533437
coco_val2017,repaint,0.293303
coco_val2017,repaint,0.471599
coco_val2017,repaint,0.299380
coco_val2017,repaint,0.675555
coco_val2017,repaint,0.698177
coco_val2017,repaint,0.409811
coco_val2017,repaint,0.779798
coco_val2017,repaint,0.435942
coco_val2017,repaint,0.461367
coco_val2017,repaint,0.451863
coco_val2017,repaint,0.226124
coco_val2017,repaint,0.703736
coco_val2017,repaint,0.580443
coco_val2017,repaint,0.336359
coco_val2017,repaint,0.212998
coco_val2017,repaint,0.465734
coco_val2017,repaint,0.607853
coco_val2017,repaint,0.704417
coco_val2017,repaint,0.750769
coco_val2017,repaint,0.455727
coco_val2017,repaint,0.666070
coco_val2017,repaint,0.737286
coco_val2017,repaint,0.221067
coco_val2017,repaint,0.620347
coco_val2017,repaint,0.688570
coco_val2017,repaint,0.174957
coco_val2017,repaint,0.411619
coco_val2017,repaint,0.697405
coco_val2017,repaint,0.326443
coco_val2017,repaint,0.673781
coco_val2017,repaint,0.317060
coco_val2017,repaint,0.560444
coco_val2017,repaint,0.324921
coco_val2017,repaint,0.182799
coco_val2017,repaint,0.725869
coco_val2017,repaint,0.221646
coco_val2017,repaint,0.401405
coco_val2017,repaint,0.593489
coco_val2017,repaint,0.470200
coco_val2017,repaint,0.690472
coco_val2017,repaint,0.279407
coco_val2017,repaint,0.531759
coco_val2017,repaint,0.750708
coco_val2017,repaint,0.738819
coco_val2017,repaint,0.599703
coco_val2017,repaint,0.660520
coco_val2017,repaint,0.707366
coco_val2017,repaint,0.461340
coco_val2017,repaint,0.276718
coco_val2017,repaint,0.476356
coco_val2017,repaint,0.680001
coco_val2017,repaint,0.586799
coco_val2017,repaint,0.221591
coco_val2017,repaint,0.634054
coco_val2017,repaint,0.528896
coco_val2017,repaint,0.761759
coco_val2017,repaint,0.731607
coco_val2017,repaint,0.723149
coco_val2017,repaint,0.324533
coco_val2017,repaint,0.266544
coco_val2017,repaint,0.542642
coco_val2017,repaint,0.509654
coco_val2017,repaint,0.305758
coco_val2017,repaint,0.585790
coco_val2017,repaint,0.261059
coco_val2017,repaint,0.670739
coco_val2017,repaint,0.471205
coco_val2017,repaint,0.200880
coco_val2017,repaint,0.627249
coco_val2017,repaint,0.671002
coco_val2017,repaint,0.776559
coco_val2017,repaint,0.620493
coco_val2017,repaint,0.651474
coco_val2017,repaint,0.807360
coco_val2017,repaint,0.529004
coco_val2017,repaint,0.763011
coco_val2017,repaint,0.345666
coco_val2017,repaint,0.525702
coco_val2017,repaint,0.292480
coco_val2017,repaint,0.527088
coco_val2017,repaint,0.624699
coco_val2017,repaint,0.703001
coco_val2017,repaint,0.694053
coco_val2017,repaint,0.528009
coco_val2017,repaint,0.406846
coco_val2017,repaint,0.644002
coco_val2017,repaint,0.612864
coco_val2017,repaint,0.070640
coco_val2017,repaint,0.479288
coco_val2017,repaint,0.741755
coco_val2017,repaint,0.346868
coco_val2017,repaint,0.507587
coco_val2017,repaint,0.702554
coco_val2017,repaint,0.388262
coco_val2017,repaint,0.688730
coco_val2017,repaint,0.171670
coco_val2017,repaint,0.477762
coco_val2017,repaint,0.685738
coco_val2017,repaint,0.243620
coco_val2017,repaint,0.634358
coco_val2017,repaint,0.496417
coco_val2017,repaint,0.536679
coco_val2017,repaint,0.686595
coco_val2017,repaint,0.353219
coco_val2017,repaint,0.375402
coco_val2017,repaint,0.682710
coco_val2017,repaint,0.582860
coco_val2017,repaint,0.734704
coco_val2017,repaint,0.666835
coco_val2017,repaint,0.205689
coco_val2017,repaint,0.614302
coco_val2017,repaint,0.769271
coco_val2017,repaint,0.250227
coco_val2017,repaint,0.544420
coco_val2017,repaint,0.337885
coco_val2017,repaint,0.642502
coco_val2017,repaint,0.488958
coco_val2017,repaint,0.677757
coco_val2017,repaint,0.462704
coco_val2017,repaint,0.597890
coco_val2017,repaint,0.533940
coco_val2017,repaint,0.164549
coco_val2017,repaint,0.653303
coco_val2017,repaint,0.607952
coco_val2017,repaint,0.294301
coco_val2017,repaint,0.624065
coco_val2017,repaint,0.663713
coco_val2017,repaint,0.727312
coco_val2017,repaint,0.526694
coco_val2017,repaint,0.796861
coco_val2017,repaint,0.820476
coco_val2017,repaint,0.358941
coco_val2017,repaint,0.392695
coco_val2017,repaint,0.592227
coco_val2017,repaint,0.254862
coco_val2017,repaint,0.714201
coco_val2017,repaint,0.156028
coco_val2017,repaint,0.704205
coco_val2017,repaint,0.430426
coco_val2017,repaint,0.537438
coco_val2017,repaint,0.705203
coco_val2017,repaint,0.310221
coco_val2017,repaint,0.680510
coco_val2017,repaint,0.275764
coco_val2017,repaint,0.624703
coco_val2017,repaint,0.411861
coco_val2017,repaint,0.340578
coco_val2017,repaint,0.250763
coco_val2017,repaint,0.151811
coco_val2017,repaint,0.723043
coco_val2017,repaint,0.554590
coco_val2017,repaint,0.114292
coco_val2017,repaint,0.245651
coco_val2017,repaint,0.375508
coco_val2017,repaint,0.731686
coco_val2017,repaint,0.644789
coco_val2017,repaint,0.287249
coco_val2017,repaint,0.466833
coco_val2017,repaint,0.582198
coco_val2017,repaint,0.504335
coco_val2017,repaint,0.425324
coco_val2017,repaint,0.519354
coco_val2017,repaint,0.503261
coco_val2017,repaint,0.454634
coco_val2017,repaint,0.624186
coco_val2017,repaint,0.623689
coco_val2017,repaint,0.323455
coco_val2017,repaint,0.637746
coco_val2017,repaint,0.239964
coco_val2017,repaint,0.666081
coco_val2017,repaint,0.422868
coco_val2017,repaint,0.538634
coco_val2017,repaint,0.078697
coco_val2017,repaint,0.495486
coco_val2017,repaint,0.425467
coco_val2017,repaint,0.317447
coco_val2017,repaint,0.415898
coco_val2017,repaint,0.154244
coco_val2017,repaint,0.525124
coco_val2017,repaint,0.620943
coco_val2017,repaint,0.665999
coco_val2017,rpip,0.740910
coco_val2017,rpip,0.549783
coco_val2017,rpip,0.597049
coco_val2017,rpip,0.376488
coco_val2017,rpip,0.670941
coco_val2017,rpip,0.615338
coco_val2017,rpip,0.668507
coco_val2017,rpip,0.634939
coco_val2017,rpip,0.293782
coco_val2017,rpip,0.353683
coco_val2017,rpip,0.132944
coco_val2017,rpip,0.495220
coco_val2017,rpip,0.434046
coco_val2017,rpip,0.444923
coco_val2017,rpip,0.510807
coco_val2017,rpip,0.701575
coco_val2017,rpip,0.475108
coco_val2017,rpip,0.395224
coco_val2017,rpip,0.686414
coco_val2017,rpip,0.396166
coco_val2017,rpip,0.602522
coco_val2017,rpip,0.210374
coco_val2017,rpip,0.531944
coco_val2017,rpip,0.670441
coco_val2017,rpip,0.455444
coco_val2017,rpip,0.421809
coco_val2017,rpip,0.620279
coco_val2017,rpip,0.488735
coco_val2017,rpip,0.163642
coco_val2017,rpip,0.239214
coco_val2017,rpip,0.457147
coco_val2017,rpip,0.482273
coco_val2017,rpip,0.165367
coco_val2017,rpip,0.637768
coco_val2017,rpip,0.626721
coco_val2017,rpip,0.723531
coco_val2017,rpip,0.232206
coco_val2017,rpip,0.681603
coco_val2017,rpip,0.409133
coco_val2017,rpip,0.152003
coco_val2017,rpip,0.252257
coco_val2017,rpip,0.412808
coco_val2017,rpip,0.252575
coco_val2017,rpip,0.390776
coco_val2017,rpip,0.504714
coco_val2017,rpip,0.450773
coco_val2017,rpip,0.464484
coco_val2017,rpip,0.563311
coco_val2017,rpip,0.529037
coco_val2017,rpip,0.269612
coco_val2017,rpip,0.312499
coco_val2017,rpip,0.676043
coco_val2017,rpip,0.295552
coco_val2017,rpip,0.169496
coco_val2017,rpip,0.183087
coco_val2017,rpip,0.636024
coco_val2017,rpip,0.636006
coco_val2017,rpip,0.763252
coco_val2017,rpip,0.741865
coco_val2017,rpip,0.658307
coco_val2017,rpip,0.295360
coco_val2017,rpip,0.334498
coco_val2017,rpip,0.642925
coco_val2017,rpip,0.474610
coco_val2017,rpip,0.677012
coco_val2017,rpip,0.259076
coco_val2017,rpip,0.323854
coco_val2017,rpip,0.249706
coco_val2017,rpip,0.502187
coco_val2017,rpip,0.270876
coco_val2017,rpip,0.238970
coco_val2017,rpip,0.632136
coco_val2017,rpip,0.741118
coco_val2017,rpip,0.280312
coco_val2017,rpip,0.371208
coco_val2017,rpip,0.219320
coco_val2017,rpip,0.661203
coco_val2017,rpip,0.237449
coco_val2017,rpip,0.646355
coco_val2017,rpip,0.333759
coco_val2017,rpip,0.496255
coco_val2017,rpip,0.221192
coco_val2017,rpip,0.388738
coco_val2017,rpip,0.536674
coco_val2017,rpip,0.234262
coco_val2017,rpip,0.539731
coco_val2017,rpip,0.543486
coco_val2017,rpip,0.694614
coco_val2017,rpip,0.290189
coco_val2017,rpip,0.150471
coco_val2017,rpip,0.410440
coco_val2017,rpip,0.481536
coco_val2017,rpip,0.666075
coco_val2017,rpip,0.661353
coco_val2017,rpip,0.542128
coco_val2017,rpip,0.356656
coco_val2017,rpip,0.241473
coco_val2017,rpip,0.687125
coco_val2017,rpip,0.475611
coco_val2017,rpip,0.439149
coco_val2017,rpip,0.838270
coco_val2017,rpip,0.576737
coco_val2017,rpip,0.796993
coco_val2017,rpip,0.180320
coco_val2017,rpip,0.192919
coco_val2017,rpip,0.332873
coco_val2017,rpip,0.672569
coco_val2017,rpip,0.271507
coco_val2017,rpip,0.553282
coco_val2017,rpip,0.427885
coco_val2017,rpip,0.727271
coco_val2017,rpip,0.194833
coco_val2017,rpip,0.349132
coco_val2017,rpip,0.690475
coco_val2017,rpip,0.313670
coco_val2017,rpip,0.361072
coco_val2017,rpip,0.621825
coco_val2017,rpip,0.505955
coco_val2017,rpip,0.230231
coco_val2017,rpip,0.404154
coco_val2017,rpip,0.255814
coco_val2017,rpip,0.485737
coco_val2017,rpip,0.606630
coco_val2017,rpip,0.667982
coco_val2017,rpip,0.576108
coco_val2017,rpip,0.518769
coco_val2017,rpip,0.708206
coco_val2017,rpip,0.664790
coco_val2017,rpip,0.137883
coco_val2017,rpip,0.669781
coco_val2017,rpip,0.263136
coco_val2017,rpip,0.668120
coco_val2017,rpip,0.402381
coco_val2017,rpip,0.559083
coco_val2017,rpip,0.274986
coco_val2017,rpip,0.184820
coco_val2017,rpip,0.703930
coco_val2017,rpip,0.514817
coco_val2017,rpip,0.339607
coco_val2017,rpip,0.638307
coco_val2017,rpip,0.206096
coco_val2017,rpip,0.200514
coco_val2017,rpip,0.512594
coco_val2017,rpip,0.390970
coco_val2017,rpip,0.354274
coco_val2017,rpip,0.487344
coco_val2017,rpip,0.259259
coco_val2017,rpip,0.336593
coco_val2017,rpip,0.248657
coco_val2017,rpip,0.611085
coco_val2017,rpip,0.521325
coco_val2017,rpip,0.740499
coco_val2017,rpip,0.273881
coco_val2017,rpip,0.390839
coco_val2017,rpip,0.759815
coco_val2017,rpip,0.728557
coco_val2017,rpip,0.604922
coco_val2017,rpip,0.184598
coco_val2017,rpip,0.585747
coco_val2017,rpip,0.495336
coco_val2017,rpip,0.308659
coco_val2017,rpip,0.607563
coco_val2017,rpip,0.408130
coco_val2017,rpip,0.725404
coco_val2017,rpip,0.642133
coco_val2017,rpip,0.782114
